instance,p,n,configLB,configNodeSel,configOB,solved,YN,cpuTotal,nbLpSolved,cpuInitialization,cpuCplex,cpuUpdatePolyhedron,nbNodes,minDepth,maxDepth,avgDepth,nbFathomedInfeas,nbFathomedOptimality,nbFathomedDominance,cpuDominanceTest,cpuUbUpdate,cpuLbComputation,cpuComputeOb,cpuVarSel,cpuNodeSel
Kirlik14-ILP_p-3_n-10_m-5_ins-8.dat,3,10,WLP,depth,noOB,1,307,9.95241,51114,0.34073,8.27863,0.494922,6077,2,25,16.8029,1673,683,683,0.0480972,0.0313681,9.40404,0.00119973,0.153761,0.000728987
Kirlik14-ILP_p-3_n-10_m-5_ins-9.dat,3,10,LP,breadth,coneOB,1,14,1.45773,7888,0.213469,1.12729,0.0443572,647,3,17,10.9043,248,1,75,0.000474106,0.000963208,1.41493,8.5894e-05,0.00279462,7.0933e-05
Kirlik14-ILP_p-3_n-10_m-5_ins-9.dat,3,10,LP,breadth,fullOB,1,14,1.33659,7858,0.19457,1.03466,0.0437124,657,3,17,10.9343,260,1,74,0.000570614,0.0010126,1.30268,0.000328803,0.0029459,0.000105104
Kirlik14-ILP_p-3_n-10_m-5_ins-9.dat,3,10,LP,breadth,noOB,1,14,1.52422,8616,0.24003,1.17556,0.0473678,661,3,20,11.0453,191,15,125,0.000374976,0.0010226,1.49256,0.000118013,0.00279189,7.4092e-05
Kirlik14-ILP_p-3_n-10_m-5_ins-9.dat,3,10,LP,depth,coneOB,1,14,0.815374,4310,0.119223,0.6338,0.0242332,389,3,17,10.841,173,0,22,0.000544603,0.000669802,0.794286,0.000134494,0.00207749,3.9115e-05
Kirlik14-ILP_p-3_n-10_m-5_ins-9.dat,3,10,LP,depth,fullOB,1,14,0.76597,4158,0.110871,0.585883,0.0234993,389,3,17,10.5628,177,0,22,0.000432991,0.000621203,0.737043,0.0005887,0.00192019,4.1016e-05
Kirlik14-ILP_p-3_n-10_m-5_ins-9.dat,3,10,LP,depth,noOB,1,14,1.13285,5853,0.171208,0.862661,0.0343177,437,3,20,11.3014,121,20,78,0.000383516,0.00104031,1.09168,9.1799e-05,0.00217169,4.7191e-05
Kirlik14-ILP_p-3_n-10_m-5_ins-9.dat,3,10,WLP,breadth,coneOB,1,14,1.10735,5885,0.0193866,0.940671,0.0603593,647,3,17,10.9043,248,1,75,0.000534808,0.000931497,1.04894,8.4407e-05,0.0174613,0.0001852
Kirlik14-ILP_p-3_n-10_m-5_ins-9.dat,3,10,WLP,breadth,fullOB,1,14,1.05139,5884,0.0192193,0.888324,0.0574024,657,3,17,10.9343,260,1,74,0.000560495,0.000892689,0.992166,0.000327204,0.0170827,0.000197497
Kirlik14-ILP_p-3_n-10_m-5_ins-9.dat,3,10,WLP,breadth,noOB,1,14,1.15152,6327,0.023336,0.977606,0.0638502,661,3,20,11.0453,191,15,125,0.0003713,0.00100311,1.09284,0.000144107,0.0171649,0.000205191
Kirlik14-ILP_p-3_n-10_m-5_ins-9.dat,3,10,WLP,depth,coneOB,1,14,0.568195,3229,0.0176571,0.475259,0.0281856,389,3,17,10.841,173,0,22,0.000503607,0.000544699,0.536579,7.1495e-05,0.0090981,3.9898e-05
Kirlik14-ILP_p-3_n-10_m-5_ins-9.dat,3,10,WLP,depth,fullOB,1,14,0.636176,3113,0.0187771,0.538787,0.0300934,389,3,17,10.5628,177,0,22,0.000551787,0.000670014,0.604541,0.000524811,0.0100023,4.2708e-05
Kirlik14-ILP_p-3_n-10_m-5_ins-9.dat,3,10,WLP,depth,noOB,1,14,0.837141,4332,0.0249907,0.708696,0.0403168,437,3,20,11.3014,121,20,78,0.000495684,0.000836507,0.795396,8.1001e-05,0.0108953,4.7287e-05
Kirlik14-ILP_p-3_n-20_m-10_ins-1.dat,3,20,LP,breadth,coneOB,1,40,31.8862,171571,2.95402,26.3234,1.21776,9279,5,30,17.0752,4069,38,533,0.0269875,0.0214308,31.2736,0.00217256,0.0699838,0.00199286
Kirlik14-ILP_p-3_n-20_m-10_ins-1.dat,3,20,LP,breadth,fullOB,1,40,31.5831,167986,3.06758,25.8707,1.1554,9969,5,30,16.9401,4726,41,506,0.0265209,0.0204514,30.8963,0.0132487,0.0712201,0.00210602
Kirlik14-ILP_p-3_n-20_m-10_ins-1.dat,3,20,LP,breadth,noOB,1,40,37.9096,205941,3.49029,31.5521,1.41084,9797,5,29,17.315,3551,75,1273,0.0127928,0.0251472,37.2742,0.00205966,0.0597943,0.00177855
Kirlik14-ILP_p-3_n-20_m-10_ins-1.dat,3,20,LP,depth,coneOB,1,40,17.7534,94607,1.5793,14.784,0.63738,5027,5,30,16.9562,2283,52,179,0.0164556,0.0119544,17.4135,0.00169301,0.0430519,0.000504488
Kirlik14-ILP_p-3_n-20_m-10_ins-1.dat,3,20,LP,depth,fullOB,1,40,18.2379,91189,1.72487,15.0331,0.612859,5903,5,30,16.0739,3056,52,124,0.0171493,0.0120114,17.827,0.0148711,0.051682,0.00063002
Kirlik14-ILP_p-3_n-20_m-10_ins-1.dat,3,20,LP,depth,noOB,1,40,24.5368,126317,2.19725,20.5577,0.876031,5729,5,30,17.5644,2011,109,745,0.0104779,0.0172777,24.1676,0.00136225,0.0354352,0.000669231
Kirlik14-ILP_p-3_n-20_m-10_ins-1.dat,3,20,WLP,breadth,coneOB,1,40,25.7441,127038,0.471648,22.2104,1.34544,9275,5,30,17.0755,4067,38,533,0.0245858,0.0206553,24.7511,0.0020204,0.354528,0.0028844
Kirlik14-ILP_p-3_n-20_m-10_ins-1.dat,3,20,WLP,breadth,fullOB,1,40,26.9311,125978,0.531247,23.249,1.33865,9967,5,30,16.9404,4726,41,505,0.0251243,0.0208933,25.9057,0.0133214,0.372237,0.00320259
Kirlik14-ILP_p-3_n-20_m-10_ins-1.dat,3,20,WLP,breadth,noOB,1,40,35.0838,147420,0.703494,30.0978,1.90738,9797,5,29,17.315,3551,75,1273,0.0197866,0.0323054,33.7192,0.00274615,0.453333,0.00404451
Kirlik14-ILP_p-3_n-20_m-10_ins-1.dat,3,20,WLP,depth,coneOB,1,40,27.982,70535,0.455547,24.3891,1.4658,5027,5,30,16.9562,2283,52,179,0.0335309,0.0242511,27.1235,0.00305308,0.381,0.0012434
Kirlik14-ILP_p-3_n-20_m-10_ins-1.dat,3,20,WLP,depth,fullOB,1,40,28.4365,69460,0.467195,24.7159,1.41436,5903,5,30,16.0739,3056,52,124,0.0337967,0.0226479,27.4704,0.0298377,0.423644,0.00147171
Kirlik14-ILP_p-3_n-20_m-10_ins-1.dat,3,20,WLP,depth,noOB,1,40,36.8852,89657,0.613076,32.484,1.90222,5729,5,30,17.5644,2011,109,745,0.0232629,0.0318838,36.0118,0.00234306,0.421003,0.00140292
Kirlik14-ILP_p-3_n-20_m-10_ins-10.dat,3,20,LP,breadth,coneOB,1,31,65.2729,165953,4.25218,56.7214,2.545,5981,4,29,16.6473,2543,11,437,0.0214861,0.0403572,64.7621,0.00209452,0.0974538,0.00201898
Kirlik14-ILP_p-3_n-20_m-10_ins-10.dat,3,20,LP,breadth,fullOB,1,31,66.3186,162335,4.5222,57.4565,2.50403,6437,4,29,16.6942,2940,13,428,0.0221268,0.0399588,65.7761,0.0113693,0.100851,0.00230506
Kirlik14-ILP_p-3_n-20_m-10_ins-10.dat,3,20,LP,breadth,noOB,1,31,78.3476,198551,5.02188,68.3325,3.09116,6265,4,30,16.9224,2171,49,913,0.013225,0.050059,77.7821,0.00273861,0.101341,0.00228965
Kirlik14-ILP_p-3_n-20_m-10_ins-10.dat,3,20,LP,depth,coneOB,1,31,38.3269,95842,2.5324,33.2143,1.4852,3771,4,29,16.5387,1754,12,120,0.0209144,0.0248487,37.9905,0.00193382,0.0689962,0.000865363
Kirlik14-ILP_p-3_n-20_m-10_ins-10.dat,3,20,LP,depth,fullOB,1,31,35.4237,89778,2.54017,30.4107,1.35088,4283,4,29,15.846,2233,12,86,0.0207379,0.0227609,35.0717,0.0163433,0.0714147,0.000949961
Kirlik14-ILP_p-3_n-20_m-10_ins-10.dat,3,20,LP,depth,noOB,1,31,56.0421,137733,3.59446,48.89,2.16101,4283,4,30,17.218,1446,75,621,0.0145755,0.0359317,55.651,0.00178293,0.0681918,0.0010261
Kirlik14-ILP_p-3_n-20_m-10_ins-10.dat,3,20,WLP,breadth,coneOB,1,31,52.4833,123508,0.586795,46.6265,2.94592,5979,4,29,16.6452,2542,11,437,0.0229555,0.0407442,51.2914,0.00211559,0.659519,0.00364377
Kirlik14-ILP_p-3_n-20_m-10_ins-10.dat,3,20,WLP,breadth,fullOB,1,31,49.508,121834,0.566091,43.6321,2.89371,6437,4,29,16.6942,2940,13,428,0.0227382,0.039672,48.2575,0.0111047,0.680024,0.00392851
Kirlik14-ILP_p-3_n-20_m-10_ins-10.dat,3,20,WLP,breadth,noOB,1,31,64.5172,142526,0.736563,57.1509,3.855,6265,4,30,16.9224,2171,49,913,0.0179522,0.0565141,63.0735,0.00299003,0.792682,0.00456534
Kirlik14-ILP_p-3_n-20_m-10_ins-10.dat,3,20,WLP,depth,coneOB,1,31,30.2464,71868,0.364441,26.8495,1.63677,3767,4,29,16.5345,1752,12,120,0.0229141,0.0245041,29.5377,0.00192457,0.379253,0.00108933
Kirlik14-ILP_p-3_n-20_m-10_ins-10.dat,3,20,WLP,depth,fullOB,1,31,28.8173,68307,0.395343,25.4009,1.53787,4283,4,29,15.8447,2233,12,86,0.0216429,0.0219725,28.057,0.016503,0.400593,0.00124492
Kirlik14-ILP_p-3_n-20_m-10_ins-10.dat,3,20,WLP,depth,noOB,1,31,41.0441,98847,0.483656,36.5533,2.29826,4283,4,30,17.218,1446,75,621,0.0186542,0.0332676,40.2263,0.00182564,0.446785,0.00125882
Kirlik14-ILP_p-3_n-20_m-10_ins-2.dat,3,20,LP,breadth,coneOB,1,18,20.1343,51970,2.17958,16.5386,0.657926,3303,3,26,16.0835,1412,7,233,0.0093007,0.0120487,19.9148,0.0011803,0.0382487,0.00102969
Kirlik14-ILP_p-3_n-20_m-10_ins-2.dat,3,20,LP,breadth,fullOB,1,18,20.1676,51198,2.20308,16.5466,0.656627,3385,3,26,16.0923,1514,7,223,0.00923788,0.0116257,19.9453,0.00697321,0.0377648,0.00112564
Kirlik14-ILP_p-3_n-20_m-10_ins-2.dat,3,20,LP,breadth,noOB,1,18,24.0776,61568,2.7337,19.7405,0.793684,3587,3,26,16.3779,1210,24,560,0.00555935,0.0150766,23.8388,0.00147809,0.0390845,0.00125695
Kirlik14-ILP_p-3_n-20_m-10_ins-2.dat,3,20,LP,depth,coneOB,1,18,7.9102,20144,0.763537,6.59727,0.265928,1163,3,25,14.6443,525,3,54,0.00360131,0.00479668,7.82423,0.000459709,0.0149539,0.000291518
Kirlik14-ILP_p-3_n-20_m-10_ins-2.dat,3,20,LP,depth,fullOB,1,18,7.14911,18047,0.766685,5.86771,0.225024,1331,3,25,13.4559,708,3,26,0.00298719,0.0041171,7.06139,0.0029059,0.0151651,0.000320118
Kirlik14-ILP_p-3_n-20_m-10_ins-2.dat,3,20,LP,depth,noOB,1,18,10.5145,27705,1.10029,8.70019,0.361228,1329,3,26,15.6737,357,21,287,0.0026687,0.00687548,10.4165,0.000548979,0.0150042,0.000343896
Kirlik14-ILP_p-3_n-20_m-10_ins-2.dat,3,20,WLP,breadth,coneOB,1,18,14.6383,34693,0.289034,12.5993,0.766893,3303,3,26,16.0835,1412,7,233,0.0103847,0.0121384,14.1708,0.00117241,0.220098,0.00192706
Kirlik14-ILP_p-3_n-20_m-10_ins-2.dat,3,20,WLP,breadth,fullOB,1,18,9.92482,34451,0.180985,8.56913,0.507977,3385,3,26,16.0923,1514,7,223,0.00607217,0.00806061,9.5737,0.00437171,0.151468,0.00110901
Kirlik14-ILP_p-3_n-20_m-10_ins-2.dat,3,20,WLP,breadth,noOB,1,18,7.77468,39914,0.170189,6.67196,0.412976,3587,3,26,16.3779,1210,24,560,0.00322369,0.00695308,7.49804,0.000718481,0.118413,0.0010752
Kirlik14-ILP_p-3_n-20_m-10_ins-2.dat,3,20,WLP,depth,coneOB,1,18,2.67712,13958,0.0531794,2.31467,0.138117,1163,3,25,14.6443,525,3,54,0.0018677,0.00230769,2.5879,0.000229278,0.0376874,0.000181026
Kirlik14-ILP_p-3_n-20_m-10_ins-2.dat,3,20,WLP,depth,fullOB,1,18,2.56093,13145,0.0519211,2.19341,0.127683,1329,3,25,13.4402,707,3,26,0.00171379,0.00203219,2.46315,0.001523,0.040417,0.000217782
Kirlik14-ILP_p-3_n-20_m-10_ins-2.dat,3,20,WLP,depth,noOB,1,18,3.67503,18262,0.0858594,3.19684,0.181182,1329,3,26,15.6737,357,21,287,0.00175868,0.00299083,3.56962,0.000305598,0.0437158,0.000222492
Kirlik14-ILP_p-3_n-20_m-10_ins-3.dat,3,20,LP,breadth,coneOB,1,141,39.6581,194930,3.70644,32.9793,1.36797,10759,2,33,20.0359,4649,59,672,0.066821,0.0331108,39.005,0.00399357,0.114431,0.00284563
Kirlik14-ILP_p-3_n-20_m-10_ins-3.dat,3,20,LP,breadth,fullOB,1,141,38.0179,194924,3.76181,31.2302,1.27724,12665,2,32,20.1305,6176,50,738,0.0659969,0.0318492,37.2796,0.0195203,0.121972,0.00317229
Kirlik14-ILP_p-3_n-20_m-10_ins-3.dat,3,20,LP,breadth,noOB,1,141,42.9909,234552,4.08794,35.8639,1.51401,11655,2,33,20.4942,4082,201,1545,0.0338744,0.0404007,42.4018,0.00240229,0.0701234,0.00208586
Kirlik14-ILP_p-3_n-20_m-10_ins-3.dat,3,20,LP,depth,coneOB,1,141,28.3333,148074,2.69386,23.4456,0.931619,8407,2,33,21.0814,3728,101,375,0.0712771,0.0290743,27.7455,0.00672352,0.134142,0.000885354
Kirlik14-ILP_p-3_n-20_m-10_ins-3.dat,3,20,LP,depth,fullOB,1,141,28.9335,148420,3.01287,23.3455,0.916387,11267,2,33,20.2897,6066,95,322,0.0812836,0.0424194,28.1083,0.0521564,0.186009,0.00140717
Kirlik14-ILP_p-3_n-20_m-10_ins-3.dat,3,20,LP,depth,noOB,1,141,35.9778,187107,3.52954,29.9274,1.18335,9475,2,34,21.6596,3170,365,1203,0.0595906,0.0429051,35.4744,0.0019238,0.0550016,0.00102488
Kirlik14-ILP_p-3_n-20_m-10_ins-3.dat,3,20,WLP,breadth,coneOB,1,141,27.8617,136254,0.478943,24.0365,1.46368,10765,2,33,20.042,4653,61,669,0.0576141,0.0290773,26.8174,0.00374057,0.448295,0.00339439
Kirlik14-ILP_p-3_n-20_m-10_ins-3.dat,3,20,WLP,breadth,fullOB,1,141,31.9075,139141,0.629804,27.2069,1.64559,12673,2,32,20.1365,6182,52,734,0.0733277,0.0317472,30.5727,0.0218474,0.5927,0.00501604
Kirlik14-ILP_p-3_n-20_m-10_ins-3.dat,3,20,WLP,breadth,noOB,1,141,30.7563,155239,0.568782,26.6526,1.66849,11655,2,33,20.4966,4082,201,1545,0.0373864,0.0354843,29.7187,0.0024298,0.44059,0.00359796
Kirlik14-ILP_p-3_n-20_m-10_ins-3.dat,3,20,WLP,depth,coneOB,1,141,21.9512,104909,0.407771,18.9461,1.07213,8421,2,33,21.0902,3735,102,374,0.0715901,0.0273085,21.0785,0.00721634,0.371146,0.0011317
Kirlik14-ILP_p-3_n-20_m-10_ins-3.dat,3,20,WLP,depth,fullOB,1,141,22.8368,108792,0.441487,19.2852,1.11418,11295,2,33,20.2961,6080,97,321,0.0792181,0.0268401,21.6613,0.0534189,0.484993,0.00163336
Kirlik14-ILP_p-3_n-20_m-10_ins-3.dat,3,20,WLP,depth,noOB,1,141,25.3954,123325,0.517228,22.0754,1.2429,9475,2,34,21.6627,3170,365,1203,0.0591177,0.0322457,24.5976,0.00183664,0.313488,0.0011007
Kirlik14-ILP_p-3_n-20_m-10_ins-4.dat,3,20,LP,breadth,coneOB,1,26,5.66451,28845,0.693549,4.52583,0.183042,2141,1,27,17.9701,946,13,112,0.00328478,0.00413971,5.5667,0.000476906,0.0117364,0.000349094
Kirlik14-ILP_p-3_n-20_m-10_ins-4.dat,3,20,LP,breadth,fullOB,1,26,6.35648,28908,0.734758,5.14809,0.196203,2213,1,27,17.986,1011,13,117,0.00308202,0.0040802,6.2517,0.0021776,0.0126978,0.000397146
Kirlik14-ILP_p-3_n-20_m-10_ins-4.dat,3,20,LP,breadth,noOB,1,26,5.83004,30436,0.719409,4.6831,0.182615,2165,1,27,18.0111,854,43,186,0.00129641,0.0041951,5.73334,0.000482383,0.0107011,0.000326814
Kirlik14-ILP_p-3_n-20_m-10_ins-4.dat,3,20,LP,depth,coneOB,1,26,3.71124,19291,0.43544,2.97428,0.118866,1433,1,28,18.417,663,20,34,0.0031225,0.00316617,3.63723,0.000395627,0.0094965,0.000166474
Kirlik14-ILP_p-3_n-20_m-10_ins-4.dat,3,20,LP,depth,fullOB,1,26,3.73619,19128,0.437911,2.98872,0.119643,1493,1,28,18.2429,718,20,32,0.0034232,0.00295089,3.65545,0.0035595,0.0114145,0.000190215
Kirlik14-ILP_p-3_n-20_m-10_ins-4.dat,3,20,LP,depth,noOB,1,26,4.25798,22815,0.525748,3.39993,0.136312,1601,1,27,18.6242,616,62,123,0.0016678,0.00368832,4.1854,0.000313714,0.00770849,0.00020006
Kirlik14-ILP_p-3_n-20_m-10_ins-4.dat,3,20,WLP,breadth,coneOB,1,26,4.01917,19294,0.0849593,3.42277,0.199165,2139,1,27,17.9692,945,13,112,0.0031325,0.0036896,3.85784,0.000432433,0.0622495,0.000591183
Kirlik14-ILP_p-3_n-20_m-10_ins-4.dat,3,20,WLP,breadth,fullOB,1,26,4.01511,19498,0.0900165,3.40991,0.197023,2211,1,27,17.9895,1009,13,117,0.0031297,0.00365161,3.8479,0.00199562,0.0633592,0.000648098
Kirlik14-ILP_p-3_n-20_m-10_ins-4.dat,3,20,WLP,breadth,noOB,1,26,5.05603,20072,0.119994,4.29221,0.268732,2165,1,27,18.0111,854,43,186,0.00190517,0.00504821,4.86249,0.000529492,0.0840874,0.000731698
Kirlik14-ILP_p-3_n-20_m-10_ins-4.dat,3,20,WLP,depth,coneOB,1,26,2.77293,13252,0.0584753,2.37758,0.132772,1433,1,28,18.417,663,20,34,0.00329871,0.00282918,2.66505,0.00042337,0.0398941,0.000192882
Kirlik14-ILP_p-3_n-20_m-10_ins-4.dat,3,20,WLP,depth,fullOB,1,26,2.77117,13253,0.0665743,2.37125,0.125764,1493,1,28,18.2429,718,20,32,0.00308271,0.00273008,2.66258,0.0033342,0.0402619,0.000228478
Kirlik14-ILP_p-3_n-20_m-10_ins-4.dat,3,20,WLP,depth,noOB,1,26,2.99256,15148,0.0639613,2.55546,0.148927,1601,1,27,18.6242,616,62,123,0.00212148,0.00343892,2.88155,0.000385497,0.042655,0.000181834
Kirlik14-ILP_p-3_n-20_m-10_ins-5.dat,3,20,LP,breadth,coneOB,1,7,2.70714,14056,0.429922,2.06787,0.0759958,1177,2,25,13.5789,451,13,125,0.000779925,0.0016466,2.65652,0.000153577,0.00524382,0.000164978
Kirlik14-ILP_p-3_n-20_m-10_ins-5.dat,3,20,LP,breadth,fullOB,1,7,2.62924,14010,0.413423,2.0161,0.0735694,1179,2,25,13.57,457,13,123,0.000639597,0.00155649,2.58274,0.00068988,0.004953,0.000154702
Kirlik14-ILP_p-3_n-20_m-10_ins-5.dat,3,20,LP,breadth,noOB,1,7,3.06486,15128,0.492489,2.36175,0.0823462,1183,2,25,13.6267,378,17,197,0.000456809,0.00184062,3.01802,0.000252287,0.00538899,0.000168389
Kirlik14-ILP_p-3_n-20_m-10_ins-5.dat,3,20,LP,depth,coneOB,1,7,0.861013,4269,0.142888,0.641875,0.0226492,453,2,27,13.815,214,1,12,0.000215389,0.000567206,0.837519,6.6196e-05,0.00219721,4.3707e-05
Kirlik14-ILP_p-3_n-20_m-10_ins-5.dat,3,20,LP,depth,fullOB,1,7,0.83185,4270,0.143637,0.612667,0.0219089,455,2,27,13.7729,216,1,12,0.000244499,0.000567291,0.807887,0.0002825,0.0021493,5.1917e-05
Kirlik14-ILP_p-3_n-20_m-10_ins-5.dat,3,20,LP,depth,noOB,1,7,1.06265,5317,0.192607,0.788082,0.0266299,489,2,27,14.2653,178,7,60,0.000317313,0.000749694,1.04315,8.2389e-05,0.00206489,5.7898e-05
Kirlik14-ILP_p-3_n-20_m-10_ins-5.dat,3,20,WLP,breadth,coneOB,1,7,2.42264,11512,0.0533172,2.09993,0.111457,1177,2,25,13.5789,451,13,125,0.000841699,0.00168046,2.34688,0.000148534,0.0278178,0.000342692
Kirlik14-ILP_p-3_n-20_m-10_ins-5.dat,3,20,WLP,breadth,fullOB,1,7,2.43504,11487,0.0554395,2.10431,0.109385,1179,2,25,13.57,457,13,123,0.000853406,0.0017483,2.35272,0.000756516,0.0277948,0.000332961
Kirlik14-ILP_p-3_n-20_m-10_ins-5.dat,3,20,WLP,breadth,noOB,1,7,2.53568,12274,0.0616777,2.19283,0.11616,1183,2,25,13.6267,378,17,197,0.000518771,0.00179132,2.45222,0.00020831,0.0287262,0.000303305
Kirlik14-ILP_p-3_n-20_m-10_ins-5.dat,3,20,WLP,depth,coneOB,1,7,0.694981,3316,0.0249557,0.579496,0.0282478,453,2,27,13.815,214,1,12,0.00027731,0.000571119,0.662961,6.6291e-05,0.00975341,6.0196e-05
Kirlik14-ILP_p-3_n-20_m-10_ins-5.dat,3,20,WLP,depth,fullOB,1,7,0.717497,3324,0.0231244,0.605266,0.0279347,455,2,27,13.7729,216,1,12,0.000287498,0.000556295,0.684527,0.000306403,0.0091392,5.271e-05
Kirlik14-ILP_p-3_n-20_m-10_ins-5.dat,3,20,WLP,depth,noOB,1,7,0.860171,4170,0.0289686,0.729949,0.0354568,489,2,27,14.2653,178,7,60,0.000272612,0.000661989,0.829776,8.8802e-05,0.00943869,5.7595e-05
Kirlik14-ILP_p-3_n-20_m-10_ins-6.dat,3,20,LP,breadth,coneOB,1,46,22.6755,114498,2.03677,19.0345,0.782051,5905,2,30,19.003,2560,24,369,0.0163607,0.0145945,22.3592,0.00120549,0.0449147,0.00113375
Kirlik14-ILP_p-3_n-20_m-10_ins-6.dat,3,20,LP,breadth,fullOB,1,46,23.3402,109489,2.14424,19.6366,0.733197,6143,2,30,18.9223,2856,23,327,0.0154656,0.0135601,23.025,0.0060666,0.0448025,0.00139276
Kirlik14-ILP_p-3_n-20_m-10_ins-6.dat,3,20,LP,breadth,noOB,1,46,29.3031,147971,2.6625,24.7186,1.0297,6341,2,32,19.3195,1964,56,1151,0.010604,0.0196971,28.9745,0.00147412,0.042174,0.00140057
Kirlik14-ILP_p-3_n-20_m-10_ins-6.dat,3,20,LP,depth,coneOB,1,46,15.2028,78529,1.36847,12.768,0.50564,4247,2,31,19.1685,1912,14,198,0.0152695,0.0108331,14.9798,0.00139139,0.0381512,0.0004479
Kirlik14-ILP_p-3_n-20_m-10_ins-6.dat,3,20,LP,depth,fullOB,1,46,14.1866,74838,1.33871,11.7695,0.481086,4501,2,31,18.7169,2212,12,157,0.0147798,0.0104564,13.9372,0.0100999,0.0399905,0.000492328
Kirlik14-ILP_p-3_n-20_m-10_ins-6.dat,3,20,LP,depth,noOB,1,46,20.5016,106861,1.9327,17.1369,0.71703,4913,2,32,19.8311,1546,78,833,0.0155207,0.0164823,20.2505,0.000967489,0.0304171,0.000604733
Kirlik14-ILP_p-3_n-20_m-10_ins-6.dat,3,20,WLP,breadth,coneOB,1,46,18.1,84830,0.292978,15.8133,0.94726,5907,2,30,19.0054,2561,24,369,0.017377,0.0142479,17.5399,0.00119429,0.247144,0.00210815
Kirlik14-ILP_p-3_n-20_m-10_ins-6.dat,3,20,WLP,breadth,fullOB,1,46,18.0656,81589,0.301773,15.6871,0.950504,6145,2,30,18.9245,2857,23,327,0.018541,0.0147015,17.4678,0.00663071,0.262433,0.00214407
Kirlik14-ILP_p-3_n-20_m-10_ins-6.dat,3,20,WLP,breadth,noOB,1,46,23.6839,105629,0.39807,20.8102,1.29631,6341,2,32,19.3195,1964,56,1151,0.0141959,0.020317,23.0541,0.00198804,0.290522,0.00234068
Kirlik14-ILP_p-3_n-20_m-10_ins-6.dat,3,20,WLP,depth,coneOB,1,46,13.4405,57799,0.222236,11.7429,0.675134,4245,2,31,19.17,1911,14,198,0.0176859,0.0117035,13.0116,0.00153268,0.180059,0.000612931
Kirlik14-ILP_p-3_n-20_m-10_ins-6.dat,3,20,WLP,depth,fullOB,1,46,13.0032,55676,0.231156,11.3275,0.632337,4501,2,31,18.7183,2213,12,157,0.0167377,0.0111032,12.5651,0.0108764,0.187345,0.000644285
Kirlik14-ILP_p-3_n-20_m-10_ins-6.dat,3,20,WLP,depth,noOB,1,46,16.9269,75522,0.308913,14.8092,0.872117,4913,2,32,19.8311,1546,78,833,0.018414,0.0157396,16.4644,0.00113797,0.195428,0.00072945
Kirlik14-ILP_p-3_n-20_m-10_ins-7.dat,3,20,LP,breadth,coneOB,1,33,123.262,575785,9.93504,104.938,4.65193,23345,6,33,17.4714,8785,22,2866,0.0661673,0.0745942,121.901,0.00477412,0.19367,0.00587544
Kirlik14-ILP_p-3_n-20_m-10_ins-7.dat,3,20,LP,breadth,fullOB,1,33,115.362,556824,9.76011,97.6547,4.18002,25415,6,33,17.4867,10690,21,2776,0.0557949,0.0684116,113.964,0.0247533,0.190964,0.00624827
Kirlik14-ILP_p-3_n-20_m-10_ins-7.dat,3,20,LP,breadth,noOB,1,33,150.807,762303,11.8233,129.293,5.86317,23727,6,33,17.5952,5109,69,6686,0.0328232,0.0942937,149.398,0.00523078,0.181256,0.00565502
Kirlik14-ILP_p-3_n-20_m-10_ins-7.dat,3,20,LP,depth,coneOB,1,33,49.769,244816,4.23677,42.2135,1.64328,11661,5,33,17.5397,5139,26,666,0.0298965,0.0316506,49.1402,0.00302526,0.100996,0.00120932
Kirlik14-ILP_p-3_n-20_m-10_ins-7.dat,3,20,LP,depth,fullOB,1,33,47.7599,233098,4.31517,40.0585,1.57721,12985,5,33,17.1661,6398,24,500,0.0309338,0.0304626,47.069,0.0245487,0.107211,0.00149463
Kirlik14-ILP_p-3_n-20_m-10_ins-7.dat,3,20,LP,depth,noOB,1,33,77.2976,392776,6.12083,66.1815,2.84769,12685,5,34,18.0646,2932,119,3292,0.0316242,0.0506873,76.5783,0.00281619,0.09239,0.00157423
Kirlik14-ILP_p-3_n-20_m-10_ins-7.dat,3,20,WLP,breadth,coneOB,1,33,101.245,476728,1.35778,89.7923,5.30237,23355,6,33,17.4722,8794,22,2862,0.0565907,0.0709692,98.6806,0.00426196,1.21515,0.00792503
Kirlik14-ILP_p-3_n-20_m-10_ins-7.dat,3,20,WLP,breadth,fullOB,1,33,103.026,464129,1.43677,91.5325,5.08934,25417,6,33,17.4874,10697,21,2771,0.0542503,0.0673932,100.399,0.0237364,1.17754,0.00894476
Kirlik14-ILP_p-3_n-20_m-10_ins-7.dat,3,20,WLP,breadth,noOB,1,33,135.871,617728,1.81553,122.358,6.84979,23727,6,33,17.5952,5109,69,6686,0.0394403,0.0925038,133.321,0.00525298,1.1593,0.00967666
Kirlik14-ILP_p-3_n-20_m-10_ins-7.dat,3,20,WLP,depth,coneOB,1,33,45.7252,201249,0.673057,40.6789,2.15591,11665,5,33,17.5426,5141,26,666,0.0339258,0.0315324,44.5787,0.00302704,0.498034,0.00181185
Kirlik14-ILP_p-3_n-20_m-10_ins-7.dat,3,20,WLP,depth,fullOB,1,33,41.2793,193519,0.644291,36.3464,1.99726,12991,5,33,17.1685,6402,23,500,0.0315189,0.0291989,40.0699,0.0243614,0.523496,0.00181764
